"","Date","Location Description","Arrest","Beat","District","Latitude","Longitude"
"10504","05/12/2016 01:25:00 AM","RESIDENCE",FALSE,2232,22,41.70595707,-87.6415875
"10505","05/11/2016 02:30:00 PM","SCHOOL, PUBLIC, BUILDING",TRUE,333,3,41.76121859,-87.57619182
"10506","05/09/2016 05:00:00 PM","STREET",FALSE,621,6,41.75018542,-87.64402995
"10507","05/11/2016 08:40:00 AM","APARTMENT",FALSE,624,6,41.75069046,-87.60274169
"10508","05/11/2016 07:00:00 AM","STREET",FALSE,231,2,41.8020648,-87.61864069
"10509","05/11/2016 10:45:00 AM","HOSPITAL BUILDING/GROUNDS",FALSE,1231,12,41.86920189,-87.67058988
"10510","05/11/2016 09:16:00 PM","GROCERY FOOD STORE",FALSE,211,2,41.83107329,-87.62021144
"10511","05/03/2016 01:00:00 AM","APARTMENT",FALSE,1412,14,41.93202753,-87.7081055
"10512","05/11/2016 09:00:00 AM","SCHOOL, PUBLIC, BUILDING",FALSE,735,7,41.76053958,-87.6758546
"10513","05/09/2016 11:23:00 AM","STREET",FALSE,311,3,41.7835883,-87.62541275
"10514","05/12/2016 08:30:00 AM","RESIDENCE",FALSE,2521,25,41.93331086,-87.75016237
"10515","05/12/2016 10:00:00 AM","RESIDENCE",FALSE,624,6,41.75773119,-87.61386605
"10516","05/12/2016 01:00:00 AM","RESIDENCE",FALSE,733,7,41.76615953,-87.64808173
"10517","05/09/2016 02:35:00 PM","SCHOOL, PUBLIC, GROUNDS",FALSE,2022,20,41.98934853,-87.65819227
"10518","05/12/2016 09:10:00 AM","APARTMENT",FALSE,1512,15,41.8831063,-87.77188891
"10519","05/12/2016 09:00:00 AM","APARTMENT",FALSE,332,3,41.77270119,-87.58506036
"10520","05/03/2016 09:00:00 AM","RESIDENCE",FALSE,414,4,41.74749362,-87.56738604
"10521","05/12/2016 06:00:00 AM","NURSING HOME/RETIREMENT HOME",FALSE,1513,15,41.87706571,-87.76843142
"10522","05/12/2016 10:50:00 AM","DRIVEWAY - RESIDENTIAL",FALSE,1613,16,41.97828801,-87.80983534
"10523","04/27/2016 11:10:00 AM","CONVENIENCE STORE",FALSE,913,9,41.83800802,-87.64908089
"10524","05/10/2016 11:00:00 PM","RESTAURANT",FALSE,222,2,41.81687505,-87.60154605
"10525","05/02/2016 12:01:00 AM","AIRPORT EXTERIOR - NON-SECURE AREA",FALSE,1654,16,41.98082628,-87.88361132
"10526","05/11/2016 05:15:00 PM","SIDEWALK",FALSE,1114,11,41.88327124,-87.733413
"10527","07/25/2015 06:50:00 PM","RESIDENTIAL YARD (FRONT/BACK)",TRUE,1123,11,NA,NA
"10528","05/11/2016 03:20:00 PM","SIDEWALK",FALSE,1623,16,41.97800341,-87.76721291
"10529","05/11/2016 06:30:00 PM","SIDEWALK",FALSE,1613,16,41.97800097,-87.81370298
"10530","05/11/2016 08:40:00 PM","ALLEY",FALSE,1631,16,41.94516017,-87.82208598
"10531","05/10/2016 09:30:00 AM","RESIDENCE",FALSE,2525,25,41.9218186,-87.72024279
"10532","05/11/2016 06:15:00 PM","GROCERY FOOD STORE",FALSE,124,1,41.86449368,-87.639158
"10533","05/12/2016 03:15:00 PM","RESIDENCE PORCH/HALLWAY",FALSE,611,6,41.74789562,-87.67186467
"10534","05/12/2016 04:08:00 PM","APARTMENT",FALSE,1523,15,41.88834208,-87.7651443
"10535","05/12/2016 03:15:00 PM","STREET",FALSE,613,6,41.74094126,-87.65347973
"10536","05/06/2016 05:45:00 PM","RESIDENCE",FALSE,624,6,41.75607954,-87.61262007
"10537","05/12/2016 03:30:00 PM","SMALL RETAIL STORE",FALSE,812,8,41.77771484,-87.77917005
"10538","05/12/2016 04:47:00 PM","RESIDENCE",FALSE,1634,16,41.94961087,-87.76038773
"10539","05/12/2016 03:15:00 PM","SCHOOL, PUBLIC, GROUNDS",FALSE,1614,16,41.97379708,-87.84115644
"10540","05/12/2016 09:30:00 PM","APARTMENT",FALSE,124,1,41.86221827,-87.63908716
"10541","05/12/2016 07:00:00 PM","VEHICLE NON-COMMERCIAL",FALSE,921,9,41.81737887,-87.69376282
"10542","05/12/2016 10:15:00 PM","SIDEWALK",FALSE,1412,14,41.93061323,-87.70993476
"10543","05/12/2016 10:54:00 PM","RESTAURANT",FALSE,1434,14,41.91706113,-87.68739311
"10544","05/12/2016 06:00:00 AM","STREET",FALSE,414,4,41.75440062,-87.57726881
"10545","05/12/2016 10:15:00 PM","CHA APARTMENT",FALSE,1223,12,41.87987755,-87.68462076
"10546","05/10/2016 10:40:00 AM","RESIDENCE",FALSE,935,9,41.80112177,-87.64166886
"10547","05/10/2016 08:59:00 PM","APARTMENT",TRUE,332,3,41.77338193,-87.58214166
"10548","05/11/2016 09:08:00 AM","SMALL RETAIL STORE",TRUE,1234,12,41.85836391,-87.66616463
"10549","05/10/2016 09:00:00 AM","APARTMENT",FALSE,815,8,41.79812297,-87.74045341
"10550","05/11/2016 09:45:00 AM","SCHOOL, PUBLIC, BUILDING",FALSE,1213,12,41.90292227,-87.66381651
"10551","05/11/2016 01:45:00 AM","GROCERY FOOD STORE",FALSE,131,1,41.86675858,-87.62581394
"10552","05/12/2016 02:00:00 PM","ALLEY",TRUE,1213,12,41.90157997,-87.66422357
"10553","05/12/2016 08:20:00 PM","SIDEWALK",FALSE,2422,24,42.01980733,-87.6682481
"10554","05/12/2016 02:00:00 PM","STREET",FALSE,624,6,41.752463,-87.60399327
"10555","05/10/2016 01:50:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,1831,18,41.89476842,-87.63602781
"10556","05/11/2016 03:30:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,222,2,41.81687505,-87.60154605
"10557","05/03/2016 01:00:00 PM","AIRCRAFT",FALSE,1651,16,41.98182569,-87.9045465
"10558","05/13/2016 09:15:00 AM","RESIDENCE",FALSE,1012,10,41.85878884,-87.73061708
"10559","05/13/2016 08:00:00 AM","OTHER",FALSE,1111,11,41.9006656,-87.73736061
"10560","05/13/2016 03:00:00 AM","APARTMENT",FALSE,1413,14,41.92561788,-87.71078815
"10561","05/13/2016 10:10:00 AM","APARTMENT",FALSE,321,3,41.77400542,-87.6130793
"10562","05/12/2016 10:00:00 PM","APARTMENT",FALSE,331,3,41.76806982,-87.56730628
"10563","05/11/2016 09:00:00 PM","OTHER",FALSE,2525,25,41.92337113,-87.72062478
"10564","05/12/2016 07:00:00 PM","STREET",FALSE,1731,17,41.94086754,-87.73085185
"10565","05/12/2016 03:00:00 PM","APARTMENT",FALSE,1723,17,41.96538841,-87.71816324
"10566","05/12/2016 03:00:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,2411,24,42.01116451,-87.68478973
"10567","05/13/2016 02:00:00 AM","CONVENIENCE STORE",FALSE,1424,14,41.90317939,-87.67794177
"10568","05/13/2016 10:20:00 AM","SCHOOL, PUBLIC, BUILDING",FALSE,1422,14,41.91186491,-87.71251262
"10569","05/15/2016 01:23:00 PM","STREET",FALSE,212,2,41.82582589,-87.60441601
"10570","05/13/2016 07:50:00 AM","RESIDENCE",FALSE,922,9,41.8092486,-87.69790422
"10571","05/11/2016 10:30:00 AM","SIDEWALK",FALSE,1712,17,41.97571473,-87.71151778
"10572","05/13/2016 07:00:00 AM","OTHER",FALSE,332,3,41.7678521,-87.58887403
"10573","05/13/2016 11:24:00 AM","RESIDENCE",FALSE,421,4,41.75665825,-87.56390158
"10574","05/12/2016 09:30:00 PM","APARTMENT",FALSE,1913,19,41.9642582,-87.66520806
"10575","05/12/2016 01:44:00 PM","DAY CARE CENTER",FALSE,334,3,41.7589776,-87.56724949
"10576","05/13/2016 08:00:00 AM","RESIDENCE",TRUE,1132,11,41.87164856,-87.72388372
"10577","05/13/2016 09:00:00 AM","APARTMENT",FALSE,421,4,41.75671313,-87.56390092
"10578","05/12/2016 08:20:00 PM","RESIDENCE",FALSE,421,4,41.75724418,-87.56083791
"10579","05/07/2016 12:00:00 AM","RESIDENCE",FALSE,1423,14,41.90376624,-87.6895108
"10580","05/13/2016 02:45:00 PM","SIDEWALK",FALSE,1131,11,41.87504117,-87.74346627
"10581","05/13/2016 02:30:00 PM","RESIDENCE",FALSE,1612,16,41.99541248,-87.80937498
"10582","05/13/2016 10:15:00 AM","APARTMENT",FALSE,1612,16,41.98491568,-87.80692683
"10583","05/11/2016 03:00:00 PM","APARTMENT",FALSE,815,8,41.80365456,-87.72713625
"10584","05/13/2016 01:40:00 PM","STREET",FALSE,733,7,41.76467286,-87.64682563
"10585","05/13/2016 01:00:00 PM","APARTMENT",FALSE,726,7,41.77701454,-87.67505943
"10586","05/13/2016 03:24:00 PM","SIDEWALK",FALSE,111,1,41.88573313,-87.62550546
"10587","04/29/2016 12:01:00 AM","RESIDENCE",FALSE,313,3,41.78213295,-87.61159875
"10588","05/13/2016 04:49:00 PM","SIDEWALK",FALSE,612,6,41.75055692,-87.64971358
"10589","05/13/2016 08:45:00 AM","APARTMENT",FALSE,614,6,41.74633037,-87.65847982
"10590","05/13/2016 02:30:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,421,4,41.75469107,-87.55703869
"10591","05/13/2016 08:00:00 AM","RESIDENCE",FALSE,414,4,41.75078411,-87.5698719
"10592","05/13/2016 12:00:00 PM","APARTMENT",FALSE,432,4,41.7170109,-87.53528122
"10593","05/13/2016 12:30:00 PM","CHA APARTMENT",FALSE,434,4,41.70381205,-87.56445506
"10594","05/13/2016 04:22:00 PM","APARTMENT",FALSE,332,3,41.76904459,-87.58952374
"10595","05/12/2016 08:55:00 PM","SIDEWALK",FALSE,1711,17,41.98301418,-87.71301726
"10596","05/13/2016 09:25:00 PM","STREET",FALSE,1022,10,41.86102266,-87.70551581
"10597","05/09/2016 03:20:00 PM","SCHOOL, PRIVATE, GROUNDS",TRUE,2011,20,41.98734076,-87.70225684
"10598","05/11/2016 04:35:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,512,5,41.70486039,-87.60273342
"10599","05/12/2016 11:33:00 PM","RESIDENCE",FALSE,2223,22,41.72621058,-87.64577358
"10600","05/09/2016 01:10:00 AM","RESIDENCE",FALSE,722,7,41.77314378,-87.63486852
"10601","05/13/2016 01:55:00 PM","OTHER",FALSE,1123,11,41.88656021,-87.71606289
"10602","05/12/2016 11:42:00 AM","RESIDENCE",FALSE,421,4,41.75287908,-87.561407
"10603","05/13/2016 10:00:00 AM","CHA PARKING LOT/GROUNDS",FALSE,424,4,41.73501467,-87.54578233
"10604","05/13/2016 12:45:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,434,4,41.70013456,-87.5619832
"10605","05/13/2016 11:30:00 PM","RESIDENCE",FALSE,523,5,41.66810818,-87.64038242
"10606","05/13/2016 11:10:00 PM","APARTMENT",FALSE,1834,18,41.89144754,-87.61768188
"10607","05/12/2016 06:30:00 PM","RESIDENCE",FALSE,732,7,41.76630527,-87.63717505
"10608","05/13/2016 09:23:00 PM","RESIDENCE",FALSE,633,6,41.73198859,-87.6110796
"10609","04/27/2016 10:30:00 PM","RESIDENCE",FALSE,2411,24,42.01220046,-87.69384226
"10610","05/13/2016 04:28:00 PM","SIDEWALK",FALSE,1123,11,41.88389428,-87.70620636
"10611","05/12/2016 10:00:00 PM","STREET",FALSE,725,7,41.77512567,-87.66777588
"10612","05/13/2016 11:00:00 AM","RESIDENCE",FALSE,711,7,41.78250983,-87.64300554
"10613","05/05/2016 04:45:00 AM","RESIDENCE PORCH/HALLWAY",FALSE,222,2,41.81413328,-87.59935793
"10614","05/13/2016 10:05:00 AM","CHA APARTMENT",FALSE,1235,12,41.85949272,-87.65647271
"10615","05/13/2016 11:00:00 AM","SCHOOL, PUBLIC, BUILDING",FALSE,2514,25,41.93533376,-87.7700308
"10616","05/09/2016 11:30:00 AM","DEPARTMENT STORE",FALSE,2234,22,41.68231572,-87.66260128
"10617","05/13/2016 01:50:00 PM","NURSING HOME/RETIREMENT HOME",FALSE,1935,19,41.93273866,-87.64806197
"10618","05/13/2016 10:00:00 PM","SIDEWALK",FALSE,2222,22,41.73335028,-87.65205399
"10619","05/13/2016 11:08:00 AM","APARTMENT",FALSE,532,5,41.6735486,-87.61684676
"10620","05/14/2016 06:58:00 AM","APARTMENT",TRUE,1523,15,41.89002297,-87.75880874
"10621","05/13/2016 02:00:00 PM","STREET",FALSE,822,8,41.79321226,-87.72241971
"10622","05/09/2016 02:00:00 PM","SCHOOL, PUBLIC, BUILDING",FALSE,414,4,41.75254265,-87.57600793
"10623","05/13/2016 08:26:00 AM","SIDEWALK",FALSE,413,4,41.72762531,-87.59812711
"10624","05/14/2016 06:45:00 AM","RESTAURANT",FALSE,1434,14,41.910511,-87.67584984
"10625","05/13/2016 03:45:00 AM","STREET",FALSE,914,9,41.84070444,-87.63294893
"10626","05/14/2016 03:36:00 AM","STREET",FALSE,1533,15,41.87768453,-87.74573327
"10627","05/13/2016 07:50:00 AM","SIDEWALK",FALSE,925,9,41.8181738,-87.63471693
"10628","05/14/2016 04:30:00 AM","STREET",FALSE,1225,12,41.87816942,-87.68635285
"10629","05/14/2016 08:10:00 AM","RESIDENCE PORCH/HALLWAY",FALSE,923,9,41.79839354,-87.69270837
"10630","05/13/2016 07:00:00 PM","SMALL RETAIL STORE",FALSE,1633,16,41.93853826,-87.76931896
"10631","05/13/2016 02:55:00 PM","STREET",FALSE,111,1,41.88832973,-87.62514994
"10632","05/14/2016 12:15:00 PM","APARTMENT",FALSE,533,5,41.65394929,-87.60215639
"10633","05/10/2016 12:01:00 AM","RESIDENCE",FALSE,1921,19,41.94980236,-87.68348951
"10634","05/13/2016 03:15:00 PM","STREET",FALSE,923,9,41.79742236,-87.68932573
"10635","05/13/2016 09:45:00 AM","OTHER",FALSE,1231,12,41.8701049,-87.66776817
"10636","05/13/2016 12:30:00 PM","SIDEWALK",FALSE,431,4,41.71684728,-87.55099653
"10637","05/12/2016 03:20:00 PM","SIDEWALK",FALSE,412,4,41.73709431,-87.57299818
"10638","05/10/2016 09:50:00 PM","SIDEWALK",FALSE,421,4,41.75675157,-87.56390413
"10639","05/08/2016 07:12:00 PM","STREET",FALSE,225,2,41.79429168,-87.62596607
"10640","05/13/2016 07:00:00 PM","OTHER",FALSE,1921,19,41.95089466,-87.68837505
"10641","05/13/2016 08:00:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,1814,18,41.91173049,-87.63196726
"10642","05/13/2016 07:00:00 AM","HOSPITAL BUILDING/GROUNDS",FALSE,1612,16,41.98863081,-87.81282937
"10643","05/13/2016 07:00:00 PM","RESIDENCE-GARAGE",FALSE,432,4,41.69648643,-87.54007907
"10644","05/13/2016 08:15:00 AM","BANK",FALSE,112,1,41.8832119,-87.63053859
"10645","05/14/2016 02:00:00 AM","ALLEY",FALSE,113,1,41.87660796,-87.62764406
"10646","05/14/2016 02:59:00 PM","GAS STATION",FALSE,1131,11,41.87093226,-87.74492128
"10647","05/14/2016 02:47:00 PM","SIDEWALK",FALSE,1135,11,41.87380588,-87.69465458
"10648","05/14/2016 04:00:00 PM","APARTMENT",FALSE,1112,11,41.89726749,-87.71796896
"10649","05/14/2016 05:00:00 AM","OTHER",FALSE,612,6,41.74806974,-87.65003313
"10650","05/12/2016 10:00:00 PM","SIDEWALK",FALSE,1733,17,41.93933094,-87.70779158
"10651","05/10/2016 06:00:00 PM","RESIDENCE",FALSE,623,6,41.75769943,-87.61668853
"10652","05/14/2016 04:00:00 PM","ALLEY",FALSE,1413,14,41.91798608,-87.71026343
"10653","05/10/2016 07:45:00 PM","MOVIE HOUSE/THEATER",FALSE,1834,18,41.89275303,-87.6241939
"10654","05/05/2016 08:00:00 AM","SCHOOL, PRIVATE, BUILDING",FALSE,512,5,41.70751943,-87.60183902
"10655","05/15/2016 03:13:00 AM","STREET",FALSE,2514,25,41.93724585,-87.76766908
"10656","05/14/2016 10:50:00 AM","STREET",FALSE,825,8,41.77685458,-87.68846834
"10657","05/14/2016 11:00:00 PM","APARTMENT",FALSE,922,9,41.80948264,-87.70402756
"10658","05/14/2016 10:40:00 PM","ALLEY",FALSE,1232,12,41.86702717,-87.65486229
"10659","05/14/2016 11:40:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,224,2,41.80477583,-87.61947249
"10660","05/13/2016 04:00:00 PM","STREET",FALSE,813,8,41.77997874,-87.72646102
"10661","05/14/2016 09:48:00 PM","APARTMENT",FALSE,1135,11,41.87286796,-87.69723777
"10662","05/13/2016 07:45:00 PM","CTA PLATFORM",FALSE,1114,11,41.88548754,-87.72642205
"10663","05/15/2016 01:30:00 AM","SIDEWALK",FALSE,1821,18,41.90596963,-87.63455039
"10664","05/15/2016 01:50:00 AM","APARTMENT",FALSE,913,9,41.8401109,-87.65755408
"10665","05/12/2016 02:05:00 PM","OTHER",FALSE,2521,25,41.93888019,-87.74290036
"10666","05/13/2016 07:20:00 AM","RESIDENCE",FALSE,2514,25,41.93009971,-87.76374856
"10667","05/15/2016 09:01:00 AM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,524,5,41.67904202,-87.63953667
"10668","05/15/2016 08:45:00 AM","STREET",TRUE,513,5,41.69400281,-87.61827846
"10669","05/15/2016 10:15:00 AM","RESIDENCE",FALSE,411,4,41.75784081,-87.58758968
"10670","05/14/2016 01:00:00 PM","SCHOOL, PUBLIC, GROUNDS",FALSE,512,5,41.70751943,-87.60183902
"10671","05/15/2016 10:20:00 AM","PARK PROPERTY",FALSE,2411,24,42.01579754,-87.69522298
"10672","05/15/2016 08:45:00 AM","STREET",TRUE,513,5,41.69400281,-87.61827846
"10673","05/15/2016 03:30:00 AM","SIDEWALK",FALSE,1111,11,41.89897242,-87.7289611
"10674","05/15/2016 01:04:00 AM","APARTMENT",FALSE,1513,15,41.88123863,-87.76654023
"10675","05/15/2016 12:55:00 AM","APARTMENT",FALSE,1533,15,41.87674893,-87.74791928
"10676","05/14/2016 11:15:00 PM","APARTMENT",FALSE,532,5,41.67439412,-87.61644939
"10677","05/15/2016 07:00:00 AM","STREET",FALSE,1623,16,41.96062316,-87.75541009
"10678","05/15/2016 03:00:00 AM","RESIDENCE-GARAGE",FALSE,632,6,41.73965342,-87.60369122
"10679","05/15/2016 07:20:00 AM","STREET",FALSE,513,5,41.69444373,-87.6190132
"10680","05/14/2016 09:30:00 PM","APARTMENT",FALSE,613,6,41.74333317,-87.6454517
"10681","05/15/2016 11:46:00 AM","APARTMENT",FALSE,1632,16,41.93821311,-87.79242559
"10682","05/13/2016 09:39:00 PM","APARTMENT",FALSE,2511,25,41.93843434,-87.77726986
"10683","05/14/2016 02:45:00 PM","STREET",FALSE,324,3,41.76240288,-87.58732793
"10684","05/15/2016 03:08:00 AM","RESIDENCE",FALSE,2222,22,41.72414671,-87.6554481
"10685","05/14/2016 08:48:00 PM","APARTMENT",FALSE,323,3,41.76062963,-87.60177128
"10686","05/12/2016 11:30:00 PM","APARTMENT",FALSE,924,9,41.81340554,-87.66632694
"10687","05/14/2016 05:20:00 PM","RESIDENCE",TRUE,533,5,41.64703874,-87.61605024
"10688","05/14/2016 03:35:00 PM","SIDEWALK",FALSE,623,6,41.75281557,-87.62214847
"10689","05/14/2016 09:30:00 PM","STREET",FALSE,1712,17,41.97936375,-87.71289823
"10690","05/15/2016 02:45:00 PM","APARTMENT",FALSE,1131,11,41.87194391,-87.73517117
"10691","05/14/2016 11:00:00 PM","ALLEY",FALSE,822,8,41.79300829,-87.72070544
"10692","05/15/2016 02:10:00 PM","PARK PROPERTY",FALSE,814,8,41.80207442,-87.74841977
"10693","05/13/2016 05:15:00 PM","SIDEWALK",FALSE,621,6,41.75801232,-87.63858779
"10694","05/15/2016 04:00:00 AM","APARTMENT",FALSE,631,6,41.74677308,-87.60383781
"10695","05/15/2016 10:00:00 AM","APARTMENT",FALSE,733,7,41.7669235,-87.65102443
"10696","05/15/2016 04:47:00 PM","CTA BUS",FALSE,511,5,41.70806714,-87.61866464
"10697","05/15/2016 08:00:00 AM","RESIDENCE",FALSE,533,5,41.65319327,-87.60757685
"10698","05/15/2016 03:20:00 PM","STREET",FALSE,1523,15,41.88562885,-87.75595792
"10699","05/15/2016 04:20:00 PM","SIDEWALK",FALSE,1114,11,41.88461352,-87.73138065
"10700","05/15/2016 09:00:00 AM","RESIDENCE",FALSE,1014,10,41.85597242,-87.72112536
"10701","05/15/2016 02:09:00 PM","ALLEY",FALSE,1021,10,41.86038501,-87.71037507
"10702","05/15/2016 12:18:00 PM","SCHOOL, PUBLIC, GROUNDS",FALSE,2222,22,41.73506684,-87.65089641
"10703","05/15/2016 12:45:00 AM","STREET",FALSE,112,1,41.88322249,-87.6260069
"10704","05/15/2016 04:00:00 AM","TAVERN/LIQUOR STORE",FALSE,1414,14,41.92727389,-87.70446978
"10705","05/14/2016 06:00:00 PM","RESIDENCE",TRUE,811,8,41.79873722,-87.77712224
"10706","05/15/2016 08:40:00 AM","SIDEWALK",FALSE,1522,15,41.88227125,-87.76281849
"10707","05/15/2016 10:00:00 PM","SIDEWALK",FALSE,1712,17,41.97574488,-87.70898363
"10708","05/13/2016 09:00:00 AM","APARTMENT",FALSE,324,3,41.76240113,-87.58748189
"10709","05/15/2016 04:15:00 AM","CTA STATION",FALSE,1824,18,41.90370861,-87.63143792
"10710","05/15/2016 11:50:00 AM","RESTAURANT",FALSE,1412,14,41.93038065,-87.70955483
"10711","05/15/2016 07:25:00 PM","STREET",FALSE,333,3,41.76584338,-87.5762914
"10712","05/15/2016 02:30:00 PM","APARTMENT",FALSE,2212,22,41.70241215,-87.66963583
"10713","05/14/2016 05:00:00 PM","VEHICLE-COMMERCIAL",FALSE,1831,18,41.88935366,-87.63551378
"10714","05/15/2016 06:00:00 AM","RESTAURANT",FALSE,1831,18,41.89001352,-87.631665
"10715","05/15/2016 12:45:00 PM","GROCERY FOOD STORE",FALSE,2422,24,42.01939924,-87.67504949
"10716","05/15/2016 11:30:00 AM","STREET",FALSE,215,2,41.81113982,-87.62035922
"10717","05/15/2016 02:00:00 PM","SIDEWALK",FALSE,931,9,41.80233159,-87.67331864
"10718","05/15/2016 12:57:00 PM","STREET",FALSE,1031,10,41.84434501,-87.71753681
"10719","05/12/2016 07:40:00 AM","RESIDENCE",FALSE,423,4,41.74568005,-87.5588512
"10720","05/15/2016 10:30:00 AM","RESIDENCE",FALSE,935,9,41.80252084,-87.64386541
"10721","05/14/2016 04:00:00 PM","STREET",FALSE,1115,11,41.8807173,-87.72628358
"10722","05/14/2016 03:03:00 PM","RESIDENCE",FALSE,1132,11,41.87256068,-87.72355929
"10723","05/12/2016 01:00:00 PM","RESIDENCE PORCH/HALLWAY",FALSE,812,8,41.77616832,-87.76538025
"10724","05/13/2016 04:00:00 PM","CHA APARTMENT",FALSE,513,5,41.69888903,-87.62915834
"10725","05/15/2016 10:00:00 PM","APARTMENT",FALSE,533,5,41.65753462,-87.6006228
"10726","05/13/2016 04:00:00 PM","APARTMENT",FALSE,612,6,41.75602682,-87.64933668
"10727","05/12/2016 12:00:00 PM","STREET",FALSE,2512,25,41.92192426,-87.80618822
"10728","05/12/2016 05:40:00 PM","PARK PROPERTY",FALSE,934,9,41.79697961,-87.65252105
"10729","05/15/2016 10:30:00 AM","RESIDENCE",FALSE,223,2,41.80758633,-87.61512779
"10730","05/15/2016 12:00:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,124,1,41.87440042,-87.64006789
"10731","05/13/2016 07:30:00 AM","RESIDENCE",FALSE,1723,17,41.9621903,-87.72052142
"10732","05/15/2016 02:20:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,1824,18,41.90826559,-87.62587746
"10733","05/14/2016 01:10:00 PM","DEPARTMENT STORE",FALSE,111,1,41.88350019,-87.6278767
"10734","05/15/2016 01:30:00 PM","SIDEWALK",FALSE,634,6,41.72178949,-87.6201097
"10735","05/13/2016 03:04:00 PM","RESIDENCE",FALSE,2424,24,42.00953848,-87.68210547
"10736","05/15/2016 10:40:00 PM","RESIDENCE",FALSE,414,4,41.75117122,-87.56865796
"10737","05/14/2016 07:55:00 PM","APARTMENT",FALSE,431,4,41.72210704,-87.55244924
"10738","05/13/2016 02:00:00 PM","RESIDENCE",FALSE,1512,15,41.88220375,-87.76747913
"10739","05/07/2016 09:00:00 AM","RESIDENCE",FALSE,611,6,41.75033195,-87.66511863
"10740","05/15/2016 05:30:00 PM","RESIDENTIAL YARD (FRONT/BACK)",FALSE,925,9,41.81263434,-87.63944679
"10741","05/05/2016 04:00:00 PM","PARKING LOT/GARAGE(NON.RESID.)",FALSE,513,5,41.6959821,-87.59665314
"10742","05/02/2016 02:00:00 AM","STREET",FALSE,1934,19,41.93367451,-87.64669582
"10743","05/10/2016 10:30:00 PM","STREET",FALSE,423,4,41.73692204,-87.55141977
"10744","05/15/2016 06:00:00 AM","STREET",FALSE,533,5,41.65582018,-87.59602418
"10745","05/15/2016 12:10:00 PM","APARTMENT",FALSE,823,8,41.78031502,-87.69829994
"10746","05/13/2016 02:24:00 PM","GROCERY FOOD STORE",TRUE,1221,12,41.89589602,-87.67791339
"10747","05/08/2016 09:00:00 AM","HOTEL/MOTEL",FALSE,114,1,41.8881819,-87.62342915
"10748","05/15/2016 10:00:00 PM","APARTMENT",FALSE,1234,12,41.85227317,-87.6692671
"10749","05/12/2016 12:00:00 AM","RESIDENCE",FALSE,1711,17,41.98609819,-87.71140939
"10750","05/15/2016 11:00:00 PM","APARTMENT",FALSE,334,3,41.76174753,-87.56369417
"10751","05/13/2016 02:45:00 PM","SCHOOL, PUBLIC, GROUNDS",FALSE,812,8,41.78060532,-87.77648334
"10752","05/15/2016 01:00:00 AM","STREET",FALSE,211,2,41.83465008,-87.61684718
"10753","05/15/2016 08:00:00 PM","STREET",FALSE,511,5,41.71675809,-87.59303885
"10754","05/15/2016 03:30:00 AM","OTHER",FALSE,924,9,41.82312334,-87.67446629
"10755","05/13/2016 06:00:00 PM","RESIDENCE",FALSE,431,4,41.72241041,-87.57980151
"10756","05/14/2016 11:15:00 AM","APARTMENT",FALSE,631,6,41.74944322,-87.60599169
"10757","05/13/2016 03:20:00 PM","STREET",FALSE,831,8,41.76740997,-87.69065236
"10758","05/14/2016 06:00:00 PM","OTHER",FALSE,622,6,41.74209341,-87.64099459
"10759","04/24/2016 10:00:00 PM","OTHER",FALSE,411,4,41.74702961,-87.59416798
"10760","05/14/2016 03:48:00 PM","SIDEWALK",TRUE,934,9,41.79963745,-87.65321542
"10761","05/15/2016 12:00:00 PM","APARTMENT",FALSE,632,6,41.73853217,-87.60085698
"10762","05/13/2016 04:00:00 PM","RESIDENCE",FALSE,621,6,41.75332621,-87.64653975
"10763","05/15/2016 05:30:00 PM","VACANT LOT/LAND",FALSE,522,5,41.68070893,-87.62754818
"10764","05/15/2016 12:00:00 PM","APARTMENT",FALSE,522,5,41.68981994,-87.62662482
"10765","05/05/2016 12:00:00 PM","RESIDENCE",FALSE,2521,25,41.92789479,-87.74766871
"10766","05/15/2016 10:24:00 AM","APARTMENT",FALSE,421,4,41.75295025,-87.55406184
"10767","05/15/2016 11:00:00 PM","RESIDENCE",FALSE,634,6,41.72894741,-87.63047507
"10768","11/01/2015 12:00:00 PM","DEPARTMENT STORE",FALSE,1834,18,41.8945563,-87.62424373
"10769","05/03/2016 07:00:00 PM","APARTMENT",FALSE,1914,19,41.96859621,-87.65481518
"10770","05/14/2016 06:00:00 PM","RESIDENCE",FALSE,2013,20,41.98757228,-87.66651288
"10771","05/15/2016 09:30:00 PM","RESIDENCE",FALSE,1531,15,41.89592595,-87.74904075
"10772","05/15/2016 12:01:00 AM","RESIDENCE",FALSE,524,5,41.67967472,-87.64115155
"10773","05/12/2016 08:00:00 PM","SIDEWALK",FALSE,1211,12,41.89686193,-87.70040464
